,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
48,1.8534300327301025,0.060260677337646486,0.7044595128136162,0.7077860310978343,True,gini,,0.5,0.1,0.01,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 0.1, 'min_samples_split': 0.01, 'n_estimators': 100}",57,0.7161600603827409,0.7074873547238762,0.6923069025421535,0.7103029115080539,0.7058128669380517,0.7103226674206328,0.7034817062605342,0.7058986354458421,0.704533652784724,0.7049185863907664,0.02480280042229181,0.0008625759556229822,0.007581686967549015,0.0022200414367799163
49,1.9709421634674071,0.06637711524963379,0.7055077177140832,0.7099105400293564,True,gini,,0.5,0.1,0.1,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 0.1, 'min_samples_split': 0.1, 'n_estimators': 100}",52,0.7175308487132812,0.7109004696414896,0.6924746898536637,0.7114446660979098,0.7045884274292451,0.7111587548735427,0.7062557523059855,0.7095040499269102,0.7066866549068905,0.7065447596069298,0.07452794986903043,0.00306846366483645,0.007965416308882041,0.001810262731418707
50,1.233381175994873,0.060461807250976565,0.6911218000892586,0.6929183410173614,True,gini,,0.5,0.1,0.5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 100}",93,0.6960860049105972,0.6887658728919381,0.6839609957086954,0.6926467174562136,0.6933641173121625,0.6947401320271724,0.6971554354650338,0.6967604576345049,0.6850401904993624,0.6916785250769779,0.051174244079427375,0.0016349842544956074,0.005555837380350978,0.0027178924570635337
51,0.5716209888458252,0.06256766319274902,0.5,0.5,True,gini,,0.5,0.5,0.01,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 0.5, 'min_samples_split': 0.01, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0335405113561401,0.015144616349095004,0.0,0.0
52,0.5488596439361573,0.0638704776763916,0.5,0.5,True,gini,,0.5,0.5,0.1,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017503577387812094,0.008240991047458308,0.0,0.0
53,0.5977895736694336,0.056049442291259764,0.5,0.5,True,gini,,0.5,0.5,0.5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02542839100411337,0.003730435274971434,0.0,0.0
54,0.7415733814239502,0.07630271911621093,0.6836574227674557,0.6933822669670294,True,entropy,3,0.01,0.01,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.01, 'min_samples_split': 0.01, 'n_estimators': 100}",116,0.6880055388341283,0.6935789138525881,0.6603371610780693,0.6851600266725042,0.702019861067043,0.7065988581381463,0.6827888754621534,0.690679056698168,0.6851350909918312,0.6908944794737405,0.02176828343966116,0.010635239460525966,0.01343771671797906,0.007152882216455136
55,0.7490926265716553,0.07730636596679688,0.684281013654335,0.693120074213377,True,entropy,3,0.01,0.01,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.01, 'min_samples_split': 0.1, 'n_estimators': 100}",112,0.697066043341602,0.7048360549130102,0.6793192082576673,0.7034894076217308,0.6717050678800235,0.6711150499064948,0.6939401917697862,0.7019269848550839,0.6793709420887345,0.6842328737705652,0.03012196325296181,0.012171347563296945,0.009629827632052675,0.013308285994792706
56,0.6436127662658692,0.06507248878479004,0.6876559721100709,0.6924160121622362,True,entropy,3,0.01,0.01,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.01, 'min_samples_split': 0.5, 'n_estimators': 100}",104,0.6757819145929551,0.68351868471965,0.6858841505264555,0.7024548818301891,0.6903163796420688,0.6854027509620303,0.6896881265653585,0.6937414517432338,0.6966135449191909,0.6969622915560781,0.0387611671672343,0.008691788457950395,0.0068642630472970445,0.007092991173021465
57,0.7095870018005371,0.06747970581054688,0.6630536389445733,0.6687737104657382,True,entropy,3,0.01,0.1,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.1, 'min_samples_split': 0.01, 'n_estimators': 100}",144,0.6745988380709357,0.6792042588772274,0.6770978899022698,0.6935027806249132,0.6467060242536348,0.6474672049653158,0.6671645435172496,0.6729491054809408,0.6496958115371965,0.6507452023802937,0.04105351292939926,0.010441394278653954,0.012594435134010106,0.01741695412557124
58,0.7046749114990234,0.06828074455261231,0.6806038886020921,0.6870589732929021,True,entropy,3,0.01,0.1,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.1, 'min_samples_split': 0.1, 'n_estimators': 100}",123,0.6948423262990852,0.6955954615297175,0.6684702747830157,0.6914483151828926,0.6739322932489026,0.6760384132311263,0.6829030777227957,0.6880727093546892,0.6828690249298243,0.6841399671660853,0.03638867670814514,0.006861995661899751,0.008999170609553827,0.006680403510134433
59,0.6290736675262452,0.06687803268432617,0.6755741329615796,0.6814429721568578,True,entropy,3,0.01,0.1,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 100}",134,0.6697896193541982,0.6743104571798045,0.6695227076849684,0.6811850262808148,0.6852369106206977,0.6851632182151237,0.6841180941386674,0.6906631077771985,0.6692032132124014,0.6758930513313474,0.029431423745502606,0.007330871751714594,0.0074436019843080615,0.006009859544678397
60,0.5540740966796875,0.05815544128417969,0.5,0.5,True,entropy,3,0.01,0.5,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.5, 'min_samples_split': 0.01, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017274740047642057,0.0034151787079383053,0.0,0.0
61,0.558887243270874,0.05514674186706543,0.5,0.5,True,entropy,3,0.01,0.5,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03378784200011254,0.003947728509871397,0.0,0.0
62,0.5454511165618896,0.05975956916809082,0.5,0.5,True,entropy,3,0.01,0.5,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.01, 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.012914000192884292,0.008822964649492213,0.0,0.0
63,1.1375261783599853,0.07880954742431641,0.7081919661314968,0.7143000956133432,True,entropy,3,0.1,0.01,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.01, 'min_samples_split': 0.01, 'n_estimators': 100}",41,0.7118675764197971,0.7123364544522457,0.6957149680346185,0.7138974765026411,0.711765870738793,0.7139284423789665,0.7094722617898364,0.7168228110576348,0.7121392091663175,0.7145152936752277,0.052091388394855734,0.015302559585158021,0.0063115425719116845,0.0014537206267497026
64,1.0543035030364991,0.07921071052551269,0.7049478532959558,0.7121755473313652,True,entropy,3,0.1,0.01,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.01, 'min_samples_split': 0.1, 'n_estimators': 100}",56,0.7135209870238413,0.716120699466587,0.685345909083749,0.7072086889580768,0.7058802350203763,0.7086586252336091,0.705384045887931,0.710934916075881,0.7146083115935173,0.7179548069226723,0.05027313644151973,0.013275185297047395,0.010508233369789248,0.004184295779407453
65,0.7685444355010986,0.06356897354125976,0.6922013886315133,0.6966336400153528,True,entropy,3,0.1,0.01,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.01, 'min_samples_split': 0.5, 'n_estimators': 100}",83,0.6819408304257923,0.67961187858284,0.6815960806684265,0.6984926388168495,0.6983423232452795,0.7012143388853104,0.7037508973034764,0.7062212274300128,0.6953795569132615,0.6976281163617514,0.02875551731708148,0.007036000526844261,0.008932793939078492,0.009023190750326298
66,0.9067119598388672,0.07048802375793457,0.6859663049334475,0.6908087019105522,True,entropy,3,0.1,0.1,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.1, 'min_samples_split': 0.01, 'n_estimators': 100}",106,0.6817518531444048,0.6810500703554829,0.6863524923096311,0.7061872194772513,0.6994289324395179,0.6988865525468325,0.6937725451014543,0.694796507154656,0.6685229991484299,0.6731231600185383,0.007841085211160195,0.0068043765056789865,0.010623566779606972,0.012047093806873086
67,0.9143345355987549,0.0737943172454834,0.6840619957718141,0.6911135053986892,True,entropy,3,0.1,0.1,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.1, 'min_samples_split': 0.1, 'n_estimators': 100}",114,0.6837847650002826,0.6875750982528881,0.6692947250932183,0.6916736750187725,0.6878894409602442,0.692605526334526,0.6927435996102497,0.6946717292679985,0.6865980229157937,0.689041498119261,0.01927831960091274,0.00936123364584614,0.007932198403614261,0.00253039178293883
68,0.7267326354980469,0.06266751289367675,0.6881800231745643,0.6918136383693989,True,entropy,3,0.1,0.1,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 100}",102,0.6978474025325768,0.6947873353940555,0.6804274765013378,0.6929615020303399,0.6927295352924365,0.6965629424693583,0.6805004703107878,0.681997972851701,0.6893935041880123,0.6927584391015402,0.02084888172084727,0.005380888362328605,0.006851643951710228,0.005098162264801488
69,0.559889554977417,0.05645046234130859,0.5,0.5,True,entropy,3,0.1,0.5,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.5, 'min_samples_split': 0.01, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013093735224474832,0.004763108459283922,0.0,0.0
70,0.5721210956573486,0.05785436630249023,0.5,0.5,True,entropy,3,0.1,0.5,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.035020780551440686,0.012606653797573362,0.0,0.0
71,0.5548758983612061,0.05965895652770996,0.5,0.5,True,entropy,3,0.1,0.5,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.020739391603146553,0.011593581116647841,0.0,0.0
72,2.7591392517089846,0.06747980117797851,0.7236273357542333,0.7285016380085131,True,entropy,3,0.5,0.01,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.01, 'min_samples_split': 0.01, 'n_estimators': 100}",11,0.7337142781616222,0.7269812292527997,0.7116997684450715,0.7310786670240021,0.7240009833771015,0.7270122548730416,0.7225287305884285,0.7301501303406663,0.7261913813456609,0.7272859085520557,0.045816978639080796,0.004709534163442476,0.007098641946292532,0.0017530834855086456
73,2.6029241561889647,0.06527724266052246,0.7228981897341062,0.7271696177350911,True,entropy,3,0.5,0.01,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.01, 'min_samples_split': 0.1, 'n_estimators': 100}",16,0.7338724622699264,0.7258367480573108,0.7099055834216573,0.7306560294104434,0.7240617412300541,0.7266107799126101,0.7205785722804673,0.726420087439124,0.7260709957061047,0.7263244438559676,0.04954142765536121,0.003977291475103482,0.00782388903950366,0.0017618185042926138
74,1.3103857517242432,0.06016054153442383,0.6936497125159342,0.696520320189822,True,entropy,3,0.5,0.01,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.01, 'min_samples_split': 0.5, 'n_estimators': 100}",79,0.7054360214882918,0.6996834056021028,0.6879167257368015,0.6978739543235916,0.6893775864280458,0.6926780174334191,0.7008212999030125,0.7023069718536361,0.6846926913667022,0.6900592517363604,0.05484148054720054,0.004649019355532907,0.008021311127010657,0.004512903016994512
75,2.109412097930908,0.06998658180236816,0.7055807321060616,0.7089903606557069,True,entropy,3,0.5,0.1,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.1, 'min_samples_split': 0.01, 'n_estimators': 100}",51,0.714954908389607,0.7074922258668453,0.6954511214324451,0.7132940463522065,0.7043577726171106,0.707146361559647,0.7060092048147223,0.7089432176387117,0.7071290545320195,0.7080759518611242,0.03734992432778301,0.011512210364656088,0.006238239764326545,0.0022362833896348525
76,2.105099821090698,0.07179160118103027,0.7051502888218424,0.7090666949552125,True,entropy,3,0.5,0.1,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.1, 'min_samples_split': 0.1, 'n_estimators': 100}",55,0.7151610398587395,0.7086384304269948,0.6936164311737292,0.7116225308560187,0.7057595631735403,0.7089963396786768,0.7072225335124566,0.7105406242843757,0.7039895941750809,0.7055355495299963,0.06512130554215569,0.00674410792097855,0.006917771775123083,0.002066983947896469
77,1.2040030002593993,0.0553471565246582,0.6931364281473194,0.6953517209811201,True,entropy,3,0.5,0.1,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.1, 'min_samples_split': 0.5, 'n_estimators': 100}",81,0.7026545121278702,0.6963530121881977,0.6867943931753179,0.6954144619012546,0.6954332597488225,0.6969066267696291,0.6957450656747385,0.6973187665818443,0.6850513138508536,0.6907657374646752,0.06328597911094579,0.0009301743294611939,0.006453990730947244,0.0023801162040539992
78,0.47135424613952637,0.048528528213500975,0.5,0.5,True,entropy,3,0.5,0.5,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.5, 'min_samples_split': 0.01, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.011076049005253764,0.001659723169602318,0.0,0.0
79,0.5022353649139404,0.052039146423339844,0.5,0.5,True,entropy,3,0.5,0.5,0.1,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.5, 'min_samples_split': 0.1, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013412184201838564,0.004052909354952531,0.0,0.0
80,0.4794756889343262,0.04842829704284668,0.5,0.5,True,entropy,3,0.5,0.5,0.5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'n_estimators': 100}",145,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.007586467400043569,0.0016045127752017565,0.0,0.0
81,0.8470533847808838,0.07830801010131835,0.7013175561290117,0.7211324018126671,True,entropy,,0.01,0.01,0.01,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.01, 'min_samples_leaf': 0.01, 'min_samples_split': 0.01, 'n_estimators': 100}",59,0.7110264587879076,0.7256665042483401,0.6891524166998586,0.7219692570568832,0.7088970311912814,0.724611616958405,0.6983428858179919,0.7211800580248824,0.699166565289286,0.7122345727748244,0.03253492270853626,0.004234764140165107,0.00791448781911656,0.00474419608213067
